457.3,0,27.496,0.001,3.6604
457.2,0,27.498,0.001,3.6804
457.16,0,27.5,0.001,3.6759
457.02,0,27.502,0.001,3.646
456.92,0,27.504,0.001,3.5953
456.81,0,27.506,0.001,3.5237
456.79,0,27.508,0.001,3.4408
456.75,0,27.51,0.001,3.3572
456.77,0,27.512,0.001,3.2752
456.77,0,27.514,0.001,3.2114
456.74,0,27.516,0.001,3.1641
456.69,0,27.518,0.001,3.1456
456.62,0,27.52,0.001,3.1546
456.54,0,27.522,0.001,3.1944
456.44,0,27.524,0.001,3.2575
456.39,0,27.526,0.001,3.3369
456.24,0,27.528,0.001,3.4229
456.14,0,27.53,0.001,3.5126
456.03,0,27.532,0.001,3.5908
456.01,0,27.534,0.001,3.6556
455.98,0,27.536,0.001,3.6976
456,0,27.538,0.001,3.7159
455.92,0,27.54,0.001,3.708
455.88,0,27.542,0.001,3.6767
455.82,0,27.544,0.001,3.6248
455.73,0,27.546,0.001,3.5531
455.67,0,27.548,0.001,3.47
455.61,0,27.55,0.001,3.3827
455.62,0,27.552,0.001,3.3007
455.54,0,27.554,0.001,3.2325
455.53,0,27.556,0.001,3.1897
455.5,0,27.558,0.001,3.1722
455.45,0,27.56,0.001,3.1848
455.39,0,27.562,0.001,3.2262
455.31,0,27.564,0.001,3.2892
455.21,0,27.566,0.001,3.3694
455.09,0,27.568,0.001,3.4583
455.02,0,27.57,0.001,3.5448
454.94,0,27.572,0.001,3.6207
454.91,0,27.574,0.001,3.6812
454.91,0,27.576,0.001,3.7186
454.88,0,27.578,0.001,3.7314
454.84,0,27.58,0.001,3.7195
454.85,0,27.582,0.001,3.6845
454.84,0,27.584,0.001,3.6275
454.77,0,27.586,0.001,3.5522
454.67,0,27.588,0.001,3.4665
454.52,0,27.59,0.001,3.3801
454.43,0,27.592,0.001,3.2991
454.33,0,27.594,0.001,3.2367
454.28,0,27.596,0.001,3.1931
454.23,0,27.598,0.001,3.178
454.15,0,27.6,0.001,3.1937
454.07,0,27.602,0.001,3.2424
453.98,0,27.604,0.001,3.3158
453.94,0,27.606,0.001,3.4088
453.97,0,27.608,0.001,3.5068
453.89,0,27.61,0.001,3.5987
453.84,0,27.612,0.001,3.6831
453.76,0,27.614,0.001,3.7476
453.72,0,27.616,0.001,3.7877
453.57,0,27.618,0.001,3.8024
453.48,0,27.62,0.001,3.7914
453.44,0,27.622,0.001,3.7545
453.3,0,27.624,0.001,3.6951
453.23,0,27.626,0.001,3.6197
453.17,0,27.628,0.001,3.5345
453.1,0,27.63,0.001,3.4504
453.08,0,27.632,0.001,3.3741
453.12,0,27.634,0.001,3.3164
453.01,0,27.636,0.001,3.278
452.96,0,27.638,0.001,3.2785
452.88,0,27.64,0.001,3.3055
452.76,0,27.642,0.001,3.3636
452.64,0,27.644,0.001,3.4446
452.59,0,27.646,0.001,3.5399
452.53,0,27.648,0.001,3.6375
452.44,0,27.65,0.001,3.7333
452.43,0,27.652,0.001,3.8179
452.43,0,27.654,0.001,3.8804
452.35,0,27.656,0.001,3.9201
452.24,0,27.658,0.001,3.9349
452.18,0,27.66,0.001,3.9214
451.98,0,27.662,0.001,3.8827
451.87,0,27.664,0.001,3.8236
451.8,0,27.666,0.001,3.7489
451.77,0,27.668,0.001,3.6629
451.76,0,27.67,0.001,3.5754
451.78,0,27.672,0.001,3.4955
451.68,0,27.674,0.001,3.432
451.62,0,27.676,0.001,3.4001
451.62,0,27.678,0.001,3.3963
451.55,0,27.68,0.001,3.4223
451.42,0,27.682,0.001,3.483
451.31,0,27.684,0.001,3.5673
451.25,0,27.686,0.001,3.6626
451.06,0,27.688,0.001,3.7641
450.95,0,27.69,0.001,3.8649
450.89,0,27.692,0.001,3.9502
450.81,0,27.694,0.001,4.0162
450.79,0,27.696,0.001,4.0574
450.74,0,27.698,0.001,4.0704
450.63,0,27.7,0.001,4.0531
450.59,0,27.702,0.001,4.0138
450.58,0,27.704,0.001,3.9491
450.51,0,27.706,0.001,3.8674
450.4,0,27.708,0.001,3.7773
450.32,0,27.71,0.001,3.6874
450.18,0,27.712,0.001,3.6065
450.01,0,27.714,0.001,3.5485
449.88,0,27.716,0.001,3.5176
449.83,0,27.718,0.001,3.5178
449.72,0,27.72,0.001,3.5517
449.73,0,27.722,0.001,3.6185
449.62,0,27.724,0.001,3.7024
449.64,0,27.726,0.001,3.8077
449.62,0,27.728,0.001,3.9148
449.61,0,27.73,0.001,4.0152
449.53,0,27.732,0.001,4.101
449.44,0,27.734,0.001,4.1669
449.39,0,27.736,0.001,4.2079
449.2,0,27.738,0.001,4.2182
449.08,0,27.74,0.001,4.2024
449.03,0,27.742,0.001,4.1575
448.94,0,27.744,0.001,4.0893
448.91,0,27.746,0.001,4.0057
448.88,0,27.748,0.001,3.9106
448.77,0,27.75,0.001,3.8155
448.68,0,27.752,0.001,3.7323
448.59,0,27.754,0.001,3.6711
448.41,0,27.756,0.001,3.6342
448.24,0,27.758,0.001,3.6362
448.17,0,27.76,0.001,3.6757
448.17,0,27.762,0.001,3.743
448.1,0,27.764,0.001,3.8376
448.08,0,27.766,0.001,3.9489
448.02,0,27.768,0.001,4.0628
447.99,0,27.77,0.001,4.1731
447.9,0,27.772,0.001,4.2674
447.88,0,27.774,0.001,4.3411
447.7,0,27.776,0.001,4.386
447.67,0,27.778,0.001,4.4015
447.48,0,27.78,0.001,4.3835
447.33,0,27.782,0.001,4.3377
447.21,0,27.784,0.001,4.2665
447.05,0,27.786,0.001,4.1777
446.96,0,27.788,0.001,4.0789
446.93,0,27.79,0.001,3.9809
446.85,0,27.792,0.001,3.893
446.8,0,27.794,0.001,3.8258
446.79,0,27.796,0.001,3.7934
446.76,0,27.798,0.001,3.7939
446.64,0,27.8,0.001,3.8341
446.49,0,27.802,0.001,3.9055
446.28,0,27.804,0.001,4.007
446.11,0,27.806,0.001,4.1241
445.95,0,27.808,0.001,4.245
445.86,0,27.81,0.001,4.3593
445.73,0,27.812,0.001,4.4571
445.68,0,27.814,0.001,4.534
445.6,0,27.816,0.001,4.5817
445.56,0,27.818,0.001,4.5989
445.54,0,27.82,0.001,4.5833
445.53,0,27.822,0.001,4.5377
445.53,0,27.824,0.001,4.4644
445.44,0,27.826,0.001,4.3709
445.32,0,27.828,0.001,4.2695
445.15,0,27.83,0.001,4.1682
445,0,27.832,0.001,4.0787
444.87,0,27.834,0.001,4.0125
444.79,0,27.836,0.001,3.9764
444.7,0,27.838,0.001,3.9745
444.64,0,27.84,0.001,4.0083
444.57,0,27.842,0.001,4.0802
444.53,0,27.844,0.001,4.178
444.44,0,27.846,0.001,4.294
444.33,0,27.848,0.001,4.4123
444.22,0,27.85,0.001,4.5261
444.09,0,27.852,0.001,4.6253
443.89,0,27.854,0.001,4.7018
443.81,0,27.856,0.001,4.7497
443.77,0,27.858,0.001,4.7657
443.77,0,27.86,0.001,4.7479
443.68,0,27.862,0.001,4.6987
443.5,0,27.864,0.001,4.6249
443.44,0,27.866,0.001,4.5317
443.25,0,27.868,0.001,4.4275
443.12,0,27.87,0.001,4.3228
443,0,27.872,0.001,4.2263
442.8,0,27.874,0.001,4.1535
442.61,0,27.876,0.001,4.1159
442.42,0,27.878,0.001,4.1204
442.37,0,27.88,0.001,4.1607
442.39,0,27.882,0.001,4.2371
442.32,0,27.884,0.001,4.338
442.27,0,27.886,0.001,4.4598
442.23,0,27.888,0.001,4.5873
442.1,0,27.89,0.001,4.7082
442.04,0,27.892,0.001,4.8157
441.96,0,27.894,0.001,4.897
441.87,0,27.896,0.001,4.9465
441.71,0,27.898,0.001,4.9616
441.56,0,27.9,0.001,4.9412
441.41,0,27.902,0.001,4.8889
441.2,0,27.904,0.001,4.8094
441.12,0,27.906,0.001,4.7134
441.07,0,27.908,0.001,4.6045
441.03,0,27.91,0.001,4.4957
441.02,0,27.912,0.001,4.4007
441.01,0,27.914,0.001,4.3303
440.93,0,27.916,0.001,4.2947
440.83,0,27.918,0.001,4.2965
440.75,0,27.92,0.001,4.34
440.6,0,27.922,0.001,4.4149
440.45,0,27.924,0.001,4.5211
440.31,0,27.926,0.001,4.6421
440.11,0,27.928,0.001,4.7687
439.93,0,27.93,0.001,4.8916
439.74,0,27.932,0.001,4.9966
439.6,0,27.934,0.001,5.0764
439.6,0,27.936,0.001,5.1248
439.61,0,27.938,0.001,5.1392
439.56,0,27.94,0.001,5.1175
439.46,0,27.942,0.001,5.062
439.28,0,27.944,0.001,4.9761
439.12,0,27.946,0.001,4.869
438.92,0,27.948,0.001,4.7531
438.76,0,27.95,0.001,4.6374
438.76,0,27.952,0.001,4.5344
438.56,0,27.954,0.001,4.456
438.62,0,27.956,0.001,4.4156
438.48,0,27.958,0.001,4.4103
438.39,0,27.96,0.001,4.4538
438.31,0,27.962,0.001,4.5322
438.11,0,27.964,0.001,4.6418
437.92,0,27.966,0.001,4.7707
437.65,0,27.968,0.001,4.9067
437.57,0,27.97,0.001,5.0368
437.32,0,27.972,0.001,5.1469
437.27,0,27.974,0.001,5.2338
437.18,0,27.976,0.001,5.2856
437.19,0,27.978,0.001,5.3018
437.06,0,27.98,0.001,5.2783
437.18,0,27.982,0.001,5.2218
437.09,0,27.984,0.001,5.1355
437.01,0,27.986,0.001,5.026
436.86,0,27.988,0.001,4.9079
436.63,0,27.99,0.001,4.7888
436.48,0,27.992,0.001,4.6872
436.23,0,27.994,0.001,4.6139
436.06,0,27.996,0.001,4.574
435.85,0,27.998,0.001,4.5764
435.78,0,28,0.001,4.6229
435.68,0,28.002,0.001,4.7079
435.6,0,28.004,0.001,4.8248
435.52,0,28.006,0.001,4.9619
435.47,0,28.008,0.001,5.1047
435.35,0,28.01,0.001,5.2389
435.31,0,28.012,0.001,5.3561
435.09,0,28.014,0.001,5.444
434.88,0,28.016,0.001,5.4987
434.78,0,28.018,0.001,5.5159
434.55,0,28.02,0.001,5.4929
434.36,0,28.022,0.001,5.4337
434.17,0,28.024,0.001,5.3467
434.03,0,28.026,0.001,5.234
433.96,0,28.028,0.001,5.1099
433.92,0,28.03,0.001,4.9902
433.89,0,28.032,0.001,4.8811
433.85,0,28.034,0.001,4.7992
433.79,0,28.036,0.001,4.749
433.71,0,28.038,0.001,4.7481
433.55,0,28.04,0.001,4.7836
433.42,0,28.042,0.001,4.8646
433.32,0,28.044,0.001,4.9716
433.24,0,28.046,0.001,5.1017
433.17,0,28.048,0.001,5.2365
433.1,0,28.05,0.001,5.3641
433.03,0,28.052,0.001,5.4739
432.88,0,28.054,0.001,5.5567
432.78,0,28.056,0.001,5.6074
432.65,0,28.058,0.001,5.6181
432.5,0,28.06,0.001,5.5903
432.21,0,28.062,0.001,5.5267
432.09,0,28.064,0.001,5.4321
431.92,0,28.066,0.001,5.3147
431.93,0,28.068,0.001,5.1854
431.85,0,28.07,0.001,5.0541
431.88,0,28.072,0.001,4.9363
431.77,0,28.074,0.001,4.841
431.76,0,28.076,0.001,4.7864
431.74,0,28.078,0.001,4.7721
431.57,0,28.08,0.001,4.8024
431.49,0,28.082,0.001,4.8754
431.14,0,28.084,0.001,4.9798
430.9,0,28.086,0.001,5.1153
430.65,0,28.088,0.001,5.2528
430.57,0,28.09,0.001,5.3867
430.45,0,28.092,0.001,5.4983
430.31,0,28.094,0.001,5.5845
430.29,0,28.096,0.001,5.6363
430.24,0,28.098,0.001,5.6477
430.17,0,28.1,0.001,5.6198
430.08,0,28.102,0.001,5.5552
430.1,0,28.104,0.001,5.4577
429.98,0,28.106,0.001,5.3381
429.76,0,28.108,0.001,5.204
429.6,0,28.11,0.001,5.0701
429.43,0,28.112,0.001,4.9509
429.24,0,28.114,0.001,4.8581
429.01,0,28.116,0.001,4.8046
428.91,0,28.118,0.001,4.7946
428.79,0,28.12,0.001,4.8281
428.82,0,28.122,0.001,4.9049
428.73,0,28.124,0.001,5.0134
428.75,0,28.126,0.001,5.1446
428.64,0,28.128,0.001,5.2813
428.72,0,28.13,0.001,5.4133
428.62,0,28.132,0.001,5.5251
428.42,0,28.134,0.001,5.6092
428.34,0,28.136,0.001,5.6607
428.14,0,28.138,0.001,5.6691
428.06,0,28.14,0.001,5.6415
427.92,0,28.142,0.001,5.5741
427.78,0,28.144,0.001,5.4754
427.81,0,28.146,0.001,5.3565
427.69,0,28.148,0.001,5.2207
427.57,0,28.15,0.001,5.0879
427.54,0,28.152,0.001,4.958
427.47,0,28.154,0.001,4.8562
427.26,0,28.156,0.001,4.7882
427.09,0,28.158,0.001,4.7697
426.94,0,28.16,0.001,4.7944
426.89,0,28.162,0.001,4.8622
426.86,0,28.164,0.001,4.9642
426.84,0,28.166,0.001,5.0887
426.82,0,28.168,0.001,5.2211
426.77,0,28.17,0.001,5.3484
426.79,0,28.172,0.001,5.458
426.64,0,28.174,0.001,5.538
426.5,0,28.176,0.001,5.5866
426.34,0,28.178,0.001,5.5955
426.17,0,28.18,0.001,5.5659
426.04,0,28.182,0.001,5.4991
425.92,0,28.184,0.001,5.4001
425.89,0,28.186,0.001,5.2801
425.87,0,28.188,0.001,5.1438
425.87,0,28.19,0.001,5.0037
425.89,0,28.192,0.001,4.875
425.92,0,28.194,0.001,4.7651
425.93,0,28.196,0.001,4.6887
425.87,0,28.198,0.001,4.6515
425.7,0,28.2,0.001,4.6622
425.58,0,28.202,0.001,4.7118
425.47,0,28.204,0.001,4.7961
425.38,0,28.206,0.001,4.9004
425.31,0,28.208,0.001,5.0131
425.17,0,28.21,0.001,5.1221
425.04,0,28.212,0.001,5.2181
425.07,0,28.214,0.001,5.2898
424.99,0,28.216,0.001,5.3294
425.04,0,28.218,0.001,5.3356
425.03,0,28.22,0.001,5.3048
425.07,0,28.222,0.001,5.2392
425.07,0,28.224,0.001,5.1406
425.01,0,28.226,0.001,5.0178
424.84,0,28.228,0.001,4.8777
424.67,0,28.23,0.001,4.7341
424.63,0,28.232,0.001,4.5975
424.52,0,28.234,0.001,4.4805
424.44,0,28.236,0.001,4.3938
424.41,0,28.238,0.001,4.3463
424.37,0,28.24,0.001,4.3429
424.34,0,28.242,0.001,4.3817
424.31,0,28.244,0.001,4.4562
424.24,0,28.246,0.001,4.5539
424.22,0,28.248,0.001,4.6615
424.16,0,28.25,0.001,4.7651
423.99,0,28.252,0.001,4.8561
423.87,0,28.254,0.001,4.925
423.8,0,28.256,0.001,4.964
423.77,0,28.258,0.001,4.9693
423.78,0,28.26,0.001,4.9389
423.82,0,28.262,0.001,4.8774
423.78,0,28.264,0.001,4.7847
423.73,0,28.266,0.001,4.6699
423.57,0,28.268,0.001,4.5374
423.45,0,28.27,0.001,4.4038
423.35,0,28.272,0.001,4.2799
423.27,0,28.274,0.001,4.1779
423.25,0,28.276,0.001,4.1075
423.08,0,28.278,0.001,4.0704
423.1,0,28.28,0.001,4.0754
423.1,0,28.282,0.001,4.1148
423.13,0,28.284,0.001,4.1862
423.21,0,28.286,0.001,4.2737
423.11,0,28.288,0.001,4.3696
423.16,0,28.29,0.001,4.4673
423.12,0,28.292,0.001,4.5496
423.08,0,28.294,0.001,4.6119
423,0,28.296,0.001,4.646
422.96,0,28.298,0.001,4.6495
422.95,0,28.3,0.001,4.6216
422.81,0,28.302,0.001,4.5632
422.7,0,28.304,0.001,4.4784
422.66,0,28.306,0.001,4.3722
422.69,0,28.308,0.001,4.2524
422.75,0,28.31,0.001,4.1257
422.76,0,28.312,0.001,4.0053
422.72,0,28.314,0.001,3.9005
422.7,0,28.316,0.001,3.8254
422.63,0,28.318,0.001,3.7857
422.62,0,28.32,0.001,3.781
422.56,0,28.322,0.001,3.8097
422.43,0,28.324,0.001,3.8691
422.35,0,28.326,0.001,3.949
422.32,0,28.328,0.001,4.0366
422.27,0,28.33,0.001,4.1215
422.24,0,28.332,0.001,4.1957
422.32,0,28.334,0.001,4.2504
422.3,0,28.336,0.001,4.2779
422.31,0,28.338,0.001,4.2771
422.36,0,28.34,0.001,4.2458
422.31,0,28.342,0.001,4.186
422.26,0,28.344,0.001,4.1025
422.23,0,28.346,0.001,3.9965
422.17,0,28.348,0.001,3.8808
422.11,0,28.35,0.001,3.7587
422.12,0,28.352,0.001,3.6438
422.2,0,28.354,0.001,3.5451
422.17,0,28.356,0.001,3.4645
422.19,0,28.358,0.001,3.4163
422.17,0,28.36,0.001,3.4006
422.1,0,28.362,0.001,3.4163
422.02,0,28.364,0.001,3.4597
421.99,0,28.366,0.001,3.5209
421.95,0,28.368,0.001,3.5907
421.89,0,28.37,0.001,3.6611
421.91,0,28.372,0.001,3.7234
421.92,0,28.374,0.001,3.7688
421.92,0,28.376,0.001,3.7923
421.97,0,28.378,0.001,3.7909
422,0,28.38,0.001,3.7638
422,0,28.382,0.001,3.711
421.98,0,28.384,0.001,3.6329
421.99,0,28.386,0.001,3.5344
421.95,0,28.388,0.001,3.4252
421.95,0,28.39,0.001,3.3111
421.87,0,28.392,0.001,3.1976
421.86,0,28.394,0.001,3.0992
421.79,0,28.396,0.001,3.0203
421.82,0,28.398,0.001,2.9685
421.82,0,28.4,0.001,2.9422
421.87,0,28.402,0.001,2.9488
421.87,0,28.404,0.001,2.9777
421.91,0,28.406,0.001,3.0256
421.88,0,28.408,0.001,3.0814
421.9,0,28.41,0.001,3.1392
421.89,0,28.412,0.001,3.1885
421.85,0,28.414,0.001,3.2234
421.85,0,28.416,0.001,3.2416
421.79,0,28.418,0.001,3.237
421.79,0,28.42,0.001,3.2103
421.74,0,28.422,0.001,3.1642
421.69,0,28.424,0.001,3.0945
421.73,0,28.426,0.001,3.0104
421.71,0,28.428,0.001,2.914
421.75,0,28.43,0.001,2.8124
421.75,0,28.432,0.001,2.7112
421.8,0,28.434,0.001,2.6218
421.8,0,28.436,0.001,2.5465
421.81,0,28.438,0.001,2.4915
421.83,0,28.44,0.001,2.4595
421.8,0,28.442,0.001,2.4532
421.82,0,28.444,0.001,2.4693
421.8,0,28.446,0.001,2.4988
421.84,0,28.448,0.001,2.5393
421.86,0,28.45,0.001,2.5768
421.85,0,28.452,0.001,2.6116
421.85,0,28.454,0.001,2.6364
421.82,0,28.456,0.001,2.6459
421.83,0,28.458,0.001,2.6388
421.82,0,28.46,0.001,2.6105
421.83,0,28.462,0.001,2.5663
421.84,0,28.464,0.001,2.5039
421.84,0,28.466,0.001,2.4287
421.86,0,28.468,0.001,2.3434
421.86,0,28.47,0.001,2.2521
421.87,0,28.472,0.001,2.1626
421.89,0,28.474,0.001,2.0771
421.92,0,28.476,0.001,2.0045
421.91,0,28.478,0.001,1.9466
421.93,0,28.48,0.001,1.9124
421.93,0,28.482,0.001,1.8935
421.91,0,28.484,0.001,1.8973
421.89,0,28.486,0.001,1.9134
421.89,0,28.488,0.001,1.9385
421.89,0,28.49,0.001,1.9659
